# neg Reward when jumping
0.05,13127,10042,8569,14055,23244,2675,6334,4085,10753,23753,18247,2950,13264,16181,4512,16393,2628,25992,16763,13006,3791,6693,3181,2434,7714,2807,5194,9244,43228,6497,14502,5554,10468,13732,2787,149024,3660,15067,39860,5654,1452,8265,26522,6075,1564,46233,1346,4651,3832,1797,2986,1960,4018,3878,11424,6712,5565,4119,4927,49845,14464,15068,5122,5017,14182,13186,2543,11122,3879,1692,12035,17349,4686,9228,1689,11068,13202,7352,27103,3823,5354,6412,13770,4099,10944,2312,3314,5555,27211,1875,4148,5640,4478,9710,7405,87247,4725,35525,1702,2990
0.1,14335,2615,6201,5676,17701,15942,6057,3164,8345,2425,1983,1800,6547,8996,845,1986,2132,2845,2633,5693,3551,4790,6061,3850,8209,2210,2455,2885,3010,5133,7906,1669,2550,5285,14340,2402,3750,2155,13988,3274,929,1882,15921,1846,12900,3317,2602,6598,8876,4061,4360,5528,4341,1246,2360,2313,1086,6906,4982,6967,1928,2298,3243,4868,7458,1618,5170,18097,5497,6586,2421,2409,2578,4735,8179,2574,4037,6341,4452,3115,7323,2249,2767,2528,2489,5955,1477,2537,7012,3087,4709,5563,4546,2397,5348,3776,7168,2183,4619,4336
0.15,3949,2473,33930,1588,4565,1853,3669,2191,5687,7433,1799,1640,2317,12798,6942,4328,10910,1444,4726,5030,1979,2452,994,3531,2127,2306,7729,3683,2684,1542,3619,1849,1353,1946,2287,1205,2257,2230,2202,5574,3363,1339,4094,1827,1223,1301,1468,5430,1365,2478,2540,4063,2614,1173,5777,1936,13638,1636,1913,4127,1168,2483,2567,1867,3508,1498,1735,2114,3723,2625,2203,3336,1780,1421,1480,4786,6579,2350,3523,4576,1070,2246,2210,6894,2561,9787,1831,6486,2021,19097,1716,1816,1559,3191,3360,1801,1908,4191,2811,1811
0.2,3268,955,1021,3864,1977,2116,1396,1604,1714,2655,3365,2809,1174,1612,2134,2353,1877,4972,1872,1323,3616,5693,3807,1866,3426,3924,3523,1855,6889,2411,2205,1154,2950,1749,4014,1353,26045,1346,3223,8364,1575,7367,2518,2603,3094,1561,2686,1891,1539,1970,664,1888,1564,3000,1885,3544,2112,2542,2975,1643,1186,1398,1797,2347,1726,3386,1969,4046,1980,5238,4035,6871,5566,1916,4024,2434,1555,2536,942,4291,2909,1780,1875,1605,2001,1119,2105,3149,2597,885,2187,3248,1074,2594,2000,1789,1376,2366,1891,1146
0.25,3510,3792,2524,2155,2012,2793,1816,1933,2192,2583,963,1218,1488,1280,855,2961,3031,1204,1379,1329,2309,1935,4170,4359,4827,1943,1762,1473,1706,3708,3116,3076,6117,2971,2147,6767,5148,2073,3105,1257,1392,1709,4553,1544,753,3107,1712,1753,1868,1677,2145,4900,3527,3073,1720,2189,2109,2379,1782,2361,4636,4831,1222,1625,1905,1127,1423,1804,2714,2037,1656,1282,1746,2291,4651,2335,3106,1769,5828,1843,1884,29521,1863,3096,2670,1976,2725,1835,1029,976,1613,2005,3839,1731,1866,1532,1871,856,1610,4777
0.3,4791,2872,1999,1337,2176,1168,2137,3453,1192,1166,1791,1367,1222,2499,1912,2522,1566,2500,2110,10074,1474,5624,1487,3748,1307,1511,2794,1838,1322,1502,1585,847,932,706,3204,1375,750,2576,2935,698,1688,1756,3598,1778,3295,2903,3745,2008,2654,2709,1852,1500,3169,1108,1175,3677,2398,3132,1675,1723,2881,3735,1999,1722,1283,2185,2176,2971,1814,8661,2084,1519,6287,1637,4214,2251,5766,2800,1733,1892,946,3759,1340,3341,1477,1104,990,1978,2102,1301,1900,4858,1442,1363,1291,892,1420,1399,1443,2160
0.35,3144,1978,1367,899,2047,1578,2028,1543,1653,2175,3898,3124,2301,2365,1135,1834,1484,1758,1955,1726,2844,1813,1941,1506,3552,1611,1579,1573,2354,2143,6142,1866,1647,1875,1362,733,2561,2615,4592,2449,2273,1596,1358,1703,1025,1472,2458,5316,1328,2011,3856,1951,2118,1219,887,960,2292,1922,1963,2097,1544,1289,848,1301,1622,5232,2031,1611,3139,2170,2030,2562,3012,1647,3956,1921,1754,1584,2393,1950,964,1763,1073,2608,1207,1837,1593,3945,1522,2871,1491,2116,2603,2635,2258,3129,5708,1984,3942,1673
0.40,1747,530,4366,2330,2845,4726,4799,2249,2398,3699,1973,1381,1466,722,3054,2660,608,1739,4073,778,1837,1136,2644,1348,2324,2379,2433,2253,1680,2331,1439,2864,1976,4342,1999,2988,3889,1562,2743,1766,1611,1233,1146,3178,1590,1556,2508,1564,1576,3302,2354,1842,2549,1296,3109,2289,2180,1590,2228,5308,1050,2687,3535,1454,2571,2087,6168,1759,3095,2296,1942,2443,2294,1027,1155,1751,3166,1546,4627,9175,1147,1412,3809,1428,3425,2626,1957,11729,1638,1830,2176,5053,2817,905,4809,1735,1772,2513,1495,878
0.45,2810,982,1796,2872,2048,5078,9382,1779,6345,4061,3810,809,2424,4970,1539,2209,1593,2090,969,2687,1413,2471,2762,3114,1615,3034,15334,1842,1591,1569,2800,2114,2807,2979,1907,2440,1982,5081,2863,3121,2964,1704,1543,2840,1133,2931,3777,3909,3245,1478,2847,1476,5783,1487,2397,3976,4268,1478,2382,1333,1696,1533,2052,2634,1485,7021,2734,1701,1578,2533,1807,2909,2752,2359,2704,4948,2087,4209,2312,5492,1268,1518,1369,4738,3006,2807,1966,1237,4877,3013,765,1026,2005,3735,3017,1151,3733,1383,1813,1116
0.50,3780,4905,1508,1515,2847,2723,1374,3111,1739,3479,1426,1405,1541,4273,2461,2250,2603,1077,2778,4003,9784,1986,4932,699,1840,4356,1852,1521,1183,2015,3966,1677,3418,1708,1570,3479,2591,1581,2792,1381,3990,17514,1725,2257,3287,3386,2467,4252,2669,1678,5490,5032,1523,5681,2617,1431,1976,2362,2959,3807,2526,2464,2749,2085,2068,1601,3492,4168,2805,1000,2374,2833,1342,3734,7337,2505,2968,3120,1976,2095,6447,4490,2580,3905,1471,1557,1265,3747,1698,2580,2332,2407,1086,1992,2072,3305,1466,5027,2241,1740
